SampID,Compound,Area,Cruise
240102_Std_4uMStdsMix2InMatrix_2,Gonyol,10461721,KinExp
240102_Std_H2OinMatrix_1,Gonyol,10852061,KinExp
240102_Std_H2OinMatrix_2,Gonyol,11225527,KinExp
240102_Poo_PooKinDissSept23_Full1,Gonyol,17563482,KinExp
240102_Poo_PooKinDissSept23_Full2,Gonyol,16686347,KinExp
240102_Poo_PooKinDissSept23_Full3,Gonyol,16934130,KinExp
240102_Poo_PooKinDissSept23_Full4,Gonyol,18280780,KinExp
240102_Poo_PooKinDissSept23_Half1,Gonyol,8474181,KinExp
240102_Poo_PooKinDissSept23_Half2,Gonyol,8482736,KinExp
240102_Poo_PooKinDissSept23_Half3,Gonyol,8296187,KinExp
240102_Poo_PooKinDissSept23_Half4,Gonyol,9900906,KinExp
240102_Smp_G5_UKG1_A,Gonyol,2521253,KinExp
240102_Smp_G5_UKG1_B,Gonyol,3374742,KinExp
240102_Smp_G5_UKG1_C,Gonyol,3283541,KinExp
240102_Smp_LabBlk1_A,Gonyol,0,KinExp
240102_Smp_LabBlk1_B,Gonyol,0,KinExp
240102_Smp_LabBlk1_C,Gonyol,0,KinExp
240102_Smp_LabBlk2_A,Gonyol,343284,KinExp
240102_Smp_LabBlk2_B,Gonyol,616390,KinExp
240102_Smp_LabBlk2_C,Gonyol,1767394,KinExp
240102_Smp_LabBlk3_A,Gonyol,237164,KinExp
240102_Smp_LabBlk3_B,Gonyol,19781,KinExp
240102_Smp_LabBlk3_C,Gonyol,0,KinExp
240102_Smp_LabBlk4_A,Gonyol,6635128,KinExp
240102_Smp_LabBlk4_B,Gonyol,1187533,KinExp
240102_Smp_LabBlk4_C,Gonyol,1353607,KinExp
240102_Smp_LabBlk5_A,Gonyol,310981,KinExp
240102_Smp_LabBlk5_B,Gonyol,586743,KinExp
240102_Smp_LabBlk5_C,Gonyol,627936,KinExp
240102_Smp_RC078_S7_C3_D6_A,Gonyol,34530560,KinExp
240102_Smp_RC078_S7_C3_D6_B,Gonyol,64625192,KinExp
240102_Smp_RC078_S7_C3_D6_C,Gonyol,45344364,KinExp
240102_Smp_RC078_UKH1_A,Gonyol,3843908,KinExp
240102_Smp_RC078_UKH1_B,Gonyol,6677035,KinExp
240102_Smp_RC078_UKH1_C,Gonyol,9757084,KinExp
240102_Smp_RC078_UKH2_A,Gonyol,71743104,KinExp
240102_Smp_RC078_UKH2_B,Gonyol,50337688,KinExp
240102_Smp_RC078_UKH2_C,Gonyol,43150356,KinExp
240102_Smp_RC104_UCH1_A,Gonyol,6280610,KinExp
240102_Smp_RC104_UCH1_B,Gonyol,6294811,KinExp
240102_Smp_RC104_UCH1_C,Gonyol,6123568,KinExp
240102_Smp_RC104_UKH1_A,Gonyol,6223026,KinExp
240102_Smp_RC104_UKH1_B,Gonyol,5702930,KinExp
240102_Smp_RC104_UKH1_C,Gonyol,8458013,KinExp
240415_Poo_D1-CXSPE_Full1,Trimethylamine N-oxide,156758736,RC078
240415_Poo_D1-CXSPE_Full2,Trimethylamine N-oxide,152463888,RC078
240415_Poo_D1-CXSPE_Full3,Trimethylamine N-oxide,166277040,RC078
240415_Poo_D1-CXSPE_Half1,Trimethylamine N-oxide,73928512,RC078
240415_Poo_D1-CXSPE_Half2,Trimethylamine N-oxide,79434416,RC078
240415_Poo_D1-CXSPE_Half3,Trimethylamine N-oxide,82298128,RC078
240415_Smp_BottleBlk_1,Trimethylamine N-oxide,868312,RC078
240415_Smp_BottleBlk_2,Trimethylamine N-oxide,477166,RC078
240415_Smp_FilterBlk_1,Trimethylamine N-oxide,506710,RC078
240415_Smp_FilterBlk_2,Trimethylamine N-oxide,356936,RC078
240415_Smp_FilterBlk_3,Trimethylamine N-oxide,913646,RC078
240415_Smp_FilterBlk_4,Trimethylamine N-oxide,550290,RC078
240415_Smp_MQBlk1_A,Trimethylamine N-oxide,2869040,RC078
240415_Smp_MQBlk1_B,Trimethylamine N-oxide,1379691,RC078
240415_Smp_MQBlk1_C,Trimethylamine N-oxide,1699889,RC078
240415_Smp_MQBlk2_A,Trimethylamine N-oxide,107634,RC078
240415_Smp_MQBlk2_B,Trimethylamine N-oxide,2040623,RC078
240415_Smp_MQBlk2_C,Trimethylamine N-oxide,566093,RC078
240415_Smp_MQBlk3_A,Trimethylamine N-oxide,1253419,RC078
240415_Smp_MQBlk3_B,Trimethylamine N-oxide,2202846,RC078
240415_Smp_MQBlk3_C,Trimethylamine N-oxide,2655420,RC078
240415_Smp_MQBlk4_A,Trimethylamine N-oxide,987458,RC078
240415_Smp_MQBlk4_B,Trimethylamine N-oxide,1823783,RC078
240415_Smp_MQBlk5_A,Trimethylamine N-oxide,234541,RC078
240415_Smp_MQBlk5_B,Trimethylamine N-oxide,648547,RC078
240415_Smp_MQBlk5_C,Trimethylamine N-oxide,1855463,RC078
240415_Smp_S7_C3_D6_A,Trimethylamine N-oxide,182127152,RC078
240415_Smp_S7_C3_D6_B,Trimethylamine N-oxide,145044560,RC078
240415_Smp_S7_C3_D6_C,Trimethylamine N-oxide,124984648,RC078
240415_Std_4uMStdsMix1InH2O_1,Trimethylamine N-oxide,2911992,RC078
240415_Std_4uMStdsMix1InH2O_2,Trimethylamine N-oxide,1343186,RC078
240415_Std_4uMStdsMix1InMatrix_1,Trimethylamine N-oxide,99503352,RC078
240415_Std_4uMStdsMix1InMatrix_2,Trimethylamine N-oxide,104476856,RC078
240415_Std_4uMStdsMix2InH2O_1,Trimethylamine N-oxide,1604114304,RC078
240415_Std_4uMStdsMix2InH2O_2,Trimethylamine N-oxide,1694970112,RC078
240415_Std_4uMStdsMix2InMatrix_1,Trimethylamine N-oxide,1678732032,RC078
240415_Std_4uMStdsMix2InMatrix_2,Trimethylamine N-oxide,1809748096,RC078
240415_Std_H2OinMatrix_1,Trimethylamine N-oxide,97588472,RC078
240415_Std_H2OinMatrix_2,Trimethylamine N-oxide,96417368,RC078
240415_Poo_D1-CXSPE_Full1,Glycine betaine,2589100288,RC078
240415_Poo_D1-CXSPE_Full2,Glycine betaine,2591265280,RC078
240415_Poo_D1-CXSPE_Full3,Glycine betaine,2695889152,RC078
240415_Poo_D1-CXSPE_Half1,Glycine betaine,1285188352,RC078
240415_Poo_D1-CXSPE_Half2,Glycine betaine,1313508992,RC078
240415_Poo_D1-CXSPE_Half3,Glycine betaine,1273139584,RC078
240415_Smp_BottleBlk_1,Glycine betaine,99954408,RC078
240415_Smp_BottleBlk_2,Glycine betaine,107653880,RC078
240415_Smp_FilterBlk_1,Glycine betaine,134902320,RC078
240415_Smp_FilterBlk_2,Glycine betaine,124057384,RC078
240415_Smp_FilterBlk_3,Glycine betaine,135877744,RC078
240415_Smp_FilterBlk_4,Glycine betaine,81345288,RC078
240415_Smp_MQBlk1_A,Glycine betaine,95816616,RC078
240415_Smp_MQBlk1_B,Glycine betaine,258447056,RC078
240415_Smp_MQBlk1_C,Glycine betaine,105234744,RC078
240415_Smp_MQBlk2_A,Glycine betaine,29064726,RC078
240415_Smp_MQBlk2_B,Glycine betaine,120004160,RC078
240415_Smp_MQBlk2_C,Glycine betaine,110021944,RC078
240415_Smp_MQBlk3_A,Glycine betaine,203149104,RC078
240415_Smp_MQBlk3_B,Glycine betaine,151563440,RC078
240415_Smp_MQBlk3_C,Glycine betaine,107907232,RC078
240415_Smp_MQBlk4_A,Glycine betaine,42008392,RC078
240415_Smp_MQBlk4_B,Glycine betaine,134482224,RC078
240415_Smp_MQBlk5_A,Glycine betaine,12737868,RC078
240415_Smp_MQBlk5_B,Glycine betaine,67833528,RC078
240415_Smp_MQBlk5_C,Glycine betaine,35621536,RC078
240415_Smp_S7_C3_D6_A,Glycine betaine,3370913280,RC078
240415_Smp_S7_C3_D6_B,Glycine betaine,2520765184,RC078
240415_Smp_S7_C3_D6_C,Glycine betaine,4191606784,RC078
240415_Std_4uMStdsMix1InH2O_1,Glycine betaine,27722324,RC078
240415_Std_4uMStdsMix1InH2O_2,Glycine betaine,335024544,RC078
240415_Std_4uMStdsMix1InMatrix_1,Glycine betaine,1590496896,RC078
240415_Std_4uMStdsMix1InMatrix_2,Glycine betaine,1920329728,RC078
240415_Std_4uMStdsMix2InH2O_1,Glycine betaine,9272824832,RC078
240415_Std_4uMStdsMix2InH2O_2,Glycine betaine,9232317440,RC078
240415_Std_4uMStdsMix2InMatrix_1,Glycine betaine,10235699200,RC078
240415_Std_4uMStdsMix2InMatrix_2,Glycine betaine,10549595136,RC078
240415_Std_H2OinMatrix_1,Glycine betaine,1669825920,RC078
240415_Std_H2OinMatrix_2,Glycine betaine,1499748864,RC078
240415_Poo_D1-CXSPE_Full1,Dimethylsulfonioacetate,127072792,RC078
240415_Poo_D1-CXSPE_Full2,Dimethylsulfonioacetate,128369688,RC078
240415_Poo_D1-CXSPE_Full3,Dimethylsulfonioacetate,141984512,RC078
240415_Poo_D1-CXSPE_Half1,Dimethylsulfonioacetate,62241696,RC078
240415_Poo_D1-CXSPE_Half2,Dimethylsulfonioacetate,63992668,RC078
240415_Poo_D1-CXSPE_Half3,Dimethylsulfonioacetate,67816632,RC078
240415_Smp_BottleBlk_1,Dimethylsulfonioacetate,NA,RC078
240415_Smp_BottleBlk_2,Dimethylsulfonioacetate,18981,RC078
240415_Smp_FilterBlk_1,Dimethylsulfonioacetate,13315,RC078
240415_Smp_FilterBlk_2,Dimethylsulfonioacetate,NA,RC078
240415_Smp_FilterBlk_3,Dimethylsulfonioacetate,NA,RC078
240415_Smp_FilterBlk_4,Dimethylsulfonioacetate,NA,RC078
240415_Smp_MQBlk1_A,Dimethylsulfonioacetate,17527,RC078
240415_Smp_MQBlk1_B,Dimethylsulfonioacetate,NA,RC078
240415_Smp_MQBlk1_C,Dimethylsulfonioacetate,NA,RC078
240415_Smp_MQBlk2_A,Dimethylsulfonioacetate,14960,RC078
240415_Smp_MQBlk2_B,Dimethylsulfonioacetate,29203,RC078
240415_Smp_MQBlk2_C,Dimethylsulfonioacetate,NA,RC078
240415_Smp_MQBlk3_A,Dimethylsulfonioacetate,NA,RC078
240415_Smp_MQBlk3_B,Dimethylsulfonioacetate,14914,RC078
240415_Smp_MQBlk3_C,Dimethylsulfonioacetate,NA,RC078
240415_Smp_MQBlk4_A,Dimethylsulfonioacetate,NA,RC078
240415_Smp_MQBlk4_B,Dimethylsulfonioacetate,NA,RC078
240415_Smp_MQBlk5_A,Dimethylsulfonioacetate,NA,RC078
240415_Smp_MQBlk5_B,Dimethylsulfonioacetate,NA,RC078
240415_Smp_MQBlk5_C,Dimethylsulfonioacetate,NA,RC078
240415_Smp_S7_C3_D6_A,Dimethylsulfonioacetate,167216368,RC078
240415_Smp_S7_C3_D6_B,Dimethylsulfonioacetate,134315664,RC078
240415_Smp_S7_C3_D6_C,Dimethylsulfonioacetate,214701408,RC078
240415_Std_4uMStdsMix1InH2O_1,Dimethylsulfonioacetate,4407989248,RC078
240415_Std_4uMStdsMix1InH2O_2,Dimethylsulfonioacetate,4436567552,RC078
240415_Std_4uMStdsMix1InMatrix_1,Dimethylsulfonioacetate,4404100096,RC078
240415_Std_4uMStdsMix1InMatrix_2,Dimethylsulfonioacetate,4419758592,RC078
240415_Std_4uMStdsMix2InH2O_1,Dimethylsulfonioacetate,19945,RC078
240415_Std_4uMStdsMix2InH2O_2,Dimethylsulfonioacetate,0,RC078
240415_Std_4uMStdsMix2InMatrix_1,Dimethylsulfonioacetate,84033280,RC078
240415_Std_4uMStdsMix2InMatrix_2,Dimethylsulfonioacetate,89043640,RC078
240415_Std_H2OinMatrix_1,Dimethylsulfonioacetate,82282968,RC078
240415_Std_H2OinMatrix_2,Dimethylsulfonioacetate,81849608,RC078
240415_Poo_D1-CXSPE_Full1,beta-Alaninebetaine,1886913024,RC078
240415_Poo_D1-CXSPE_Full2,beta-Alaninebetaine,1880749824,RC078
240415_Poo_D1-CXSPE_Full3,beta-Alaninebetaine,1927418240,RC078
240415_Poo_D1-CXSPE_Half1,beta-Alaninebetaine,927054016,RC078
240415_Poo_D1-CXSPE_Half2,beta-Alaninebetaine,929296960,RC078
240415_Poo_D1-CXSPE_Half3,beta-Alaninebetaine,960679680,RC078
240415_Smp_BottleBlk_1,beta-Alaninebetaine,612933,RC078
240415_Smp_BottleBlk_2,beta-Alaninebetaine,905581,RC078
240415_Smp_FilterBlk_1,beta-Alaninebetaine,436774,RC078
240415_Smp_FilterBlk_2,beta-Alaninebetaine,299542,RC078
240415_Smp_FilterBlk_3,beta-Alaninebetaine,606716,RC078
240415_Smp_FilterBlk_4,beta-Alaninebetaine,6888811,RC078
240415_Smp_MQBlk1_A,beta-Alaninebetaine,631462,RC078
240415_Smp_MQBlk1_B,beta-Alaninebetaine,233428,RC078
240415_Smp_MQBlk1_C,beta-Alaninebetaine,211783,RC078
240415_Smp_MQBlk2_A,beta-Alaninebetaine,322239,RC078
240415_Smp_MQBlk2_B,beta-Alaninebetaine,252868,RC078
240415_Smp_MQBlk2_C,beta-Alaninebetaine,77397,RC078
240415_Smp_MQBlk3_A,beta-Alaninebetaine,505423,RC078
240415_Smp_MQBlk3_B,beta-Alaninebetaine,861468,RC078
240415_Smp_MQBlk3_C,beta-Alaninebetaine,114052,RC078
240415_Smp_MQBlk4_A,beta-Alaninebetaine,500146,RC078
240415_Smp_MQBlk4_B,beta-Alaninebetaine,4383480,RC078
240415_Smp_MQBlk5_A,beta-Alaninebetaine,591226,RC078
240415_Smp_MQBlk5_B,beta-Alaninebetaine,362369,RC078
240415_Smp_MQBlk5_C,beta-Alaninebetaine,286697,RC078
240415_Smp_S7_C3_D6_A,beta-Alaninebetaine,839327040,RC078
240415_Smp_S7_C3_D6_B,beta-Alaninebetaine,597631680,RC078
240415_Smp_S7_C3_D6_C,beta-Alaninebetaine,1148787968,RC078
240415_Std_4uMStdsMix1InH2O_1,beta-Alaninebetaine,785652,RC078
240415_Std_4uMStdsMix1InH2O_2,beta-Alaninebetaine,53602,RC078
240415_Std_4uMStdsMix1InMatrix_1,beta-Alaninebetaine,1151035392,RC078
240415_Std_4uMStdsMix1InMatrix_2,beta-Alaninebetaine,1146544512,RC078
240415_Std_4uMStdsMix2InH2O_1,beta-Alaninebetaine,5889593856,RC078
240415_Std_4uMStdsMix2InH2O_2,beta-Alaninebetaine,5702306816,RC078
240415_Std_4uMStdsMix2InMatrix_1,beta-Alaninebetaine,6734043136,RC078
240415_Std_4uMStdsMix2InMatrix_2,beta-Alaninebetaine,7156952576,RC078
240415_Std_H2OinMatrix_1,beta-Alaninebetaine,1217583872,RC078
240415_Std_H2OinMatrix_2,beta-Alaninebetaine,1125529984,RC078
240415_Poo_D1-CXSPE_Full1,Dimethylsulfoniopropionate,120122312,RC078
240415_Poo_D1-CXSPE_Full2,Dimethylsulfoniopropionate,124902800,RC078
240415_Poo_D1-CXSPE_Full3,Dimethylsulfoniopropionate,123997704,RC078
240415_Poo_D1-CXSPE_Half1,Dimethylsulfoniopropionate,60243368,RC078
240415_Poo_D1-CXSPE_Half2,Dimethylsulfoniopropionate,60681016,RC078
240415_Poo_D1-CXSPE_Half3,Dimethylsulfoniopropionate,62514596,RC078
240415_Smp_BottleBlk_1,Dimethylsulfoniopropionate,NA,RC078
240415_Smp_BottleBlk_2,Dimethylsulfoniopropionate,450383,RC078
240415_Smp_FilterBlk_1,Dimethylsulfoniopropionate,9203,RC078
240415_Smp_FilterBlk_2,Dimethylsulfoniopropionate,NA,RC078
240415_Smp_FilterBlk_3,Dimethylsulfoniopropionate,510214,RC078
240415_Smp_FilterBlk_4,Dimethylsulfoniopropionate,NA,RC078
240415_Smp_MQBlk1_A,Dimethylsulfoniopropionate,19659,RC078
240415_Smp_MQBlk1_B,Dimethylsulfoniopropionate,NA,RC078
240415_Smp_MQBlk1_C,Dimethylsulfoniopropionate,NA,RC078
240415_Smp_MQBlk2_A,Dimethylsulfoniopropionate,NA,RC078
240415_Smp_MQBlk2_B,Dimethylsulfoniopropionate,NA,RC078
240415_Smp_MQBlk2_C,Dimethylsulfoniopropionate,NA,RC078
240415_Smp_MQBlk3_A,Dimethylsulfoniopropionate,NA,RC078
240415_Smp_MQBlk3_B,Dimethylsulfoniopropionate,NA,RC078
240415_Smp_MQBlk3_C,Dimethylsulfoniopropionate,NA,RC078
240415_Smp_MQBlk4_A,Dimethylsulfoniopropionate,NA,RC078
240415_Smp_MQBlk4_B,Dimethylsulfoniopropionate,NA,RC078
240415_Smp_MQBlk5_A,Dimethylsulfoniopropionate,15151,RC078
240415_Smp_MQBlk5_B,Dimethylsulfoniopropionate,NA,RC078
240415_Smp_MQBlk5_C,Dimethylsulfoniopropionate,NA,RC078
240415_Smp_S7_C3_D6_A,Dimethylsulfoniopropionate,89703672,RC078
240415_Smp_S7_C3_D6_B,Dimethylsulfoniopropionate,8982617,RC078
240415_Smp_S7_C3_D6_C,Dimethylsulfoniopropionate,4960417,RC078
240415_Std_4uMStdsMix1InH2O_1,Dimethylsulfoniopropionate,0,RC078
240415_Std_4uMStdsMix1InH2O_2,Dimethylsulfoniopropionate,45032,RC078
240415_Std_4uMStdsMix1InMatrix_1,Dimethylsulfoniopropionate,77774256,RC078
240415_Std_4uMStdsMix1InMatrix_2,Dimethylsulfoniopropionate,77956680,RC078
240415_Std_4uMStdsMix2InH2O_1,Dimethylsulfoniopropionate,5406060544,RC078
240415_Std_4uMStdsMix2InH2O_2,Dimethylsulfoniopropionate,5153977856,RC078
240415_Std_4uMStdsMix2InMatrix_1,Dimethylsulfoniopropionate,5097069568,RC078
240415_Std_4uMStdsMix2InMatrix_2,Dimethylsulfoniopropionate,5352807936,RC078
240415_Std_H2OinMatrix_1,Dimethylsulfoniopropionate,77106248,RC078
240415_Std_H2OinMatrix_2,Dimethylsulfoniopropionate,70287480,RC078
240415_Poo_D1-CXSPE_Full1,Homarine,621927488,RC078
240415_Poo_D1-CXSPE_Full2,Homarine,610364096,RC078
240415_Poo_D1-CXSPE_Full3,Homarine,660743360,RC078
240415_Poo_D1-CXSPE_Half1,Homarine,297689088,RC078
240415_Poo_D1-CXSPE_Half2,Homarine,298873760,RC078
240415_Poo_D1-CXSPE_Half3,Homarine,317287008,RC078
240415_Smp_BottleBlk_1,Homarine,18156732,RC078
240415_Smp_BottleBlk_2,Homarine,5551434,RC078
240415_Smp_FilterBlk_1,Homarine,15490130,RC078
240415_Smp_FilterBlk_2,Homarine,1268568,RC078
240415_Smp_FilterBlk_3,Homarine,9723374,RC078
240415_Smp_FilterBlk_4,Homarine,2682808,RC078
240415_Smp_MQBlk1_A,Homarine,15623741,RC078
240415_Smp_MQBlk1_B,Homarine,12698634,RC078
240415_Smp_MQBlk1_C,Homarine,4277444,RC078
240415_Smp_MQBlk2_A,Homarine,10691781,RC078
240415_Smp_MQBlk2_B,Homarine,6994614,RC078
240415_Smp_MQBlk2_C,Homarine,1712047,RC078
240415_Smp_MQBlk3_A,Homarine,4602176,RC078
240415_Smp_MQBlk3_B,Homarine,15223876,RC078
240415_Smp_MQBlk3_C,Homarine,3545975,RC078
240415_Smp_MQBlk4_A,Homarine,1958857,RC078
240415_Smp_MQBlk4_B,Homarine,964526,RC078
240415_Smp_MQBlk5_A,Homarine,1266241,RC078
240415_Smp_MQBlk5_B,Homarine,8743728,RC078
240415_Smp_MQBlk5_C,Homarine,1033953,RC078
240415_Smp_S7_C3_D6_A,Homarine,1018983424,RC078
240415_Smp_S7_C3_D6_B,Homarine,766013952,RC078
240415_Smp_S7_C3_D6_C,Homarine,994516096,RC078
240415_Std_4uMStdsMix1InH2O_1,Homarine,349147,RC078
240415_Std_4uMStdsMix1InH2O_2,Homarine,408058,RC078
240415_Std_4uMStdsMix1InMatrix_1,Homarine,351509760,RC078
240415_Std_4uMStdsMix1InMatrix_2,Homarine,354039264,RC078
240415_Std_4uMStdsMix2InH2O_1,Homarine,8990212096,RC078
240415_Std_4uMStdsMix2InH2O_2,Homarine,9204990976,RC078
240415_Std_4uMStdsMix2InMatrix_1,Homarine,9051342848,RC078
240415_Std_4uMStdsMix2InMatrix_2,Homarine,9372345344,RC078
240415_Std_H2OinMatrix_1,Homarine,400523872,RC078
240415_Std_H2OinMatrix_2,Homarine,395754176,RC078
240415_Poo_D1-CXSPE_Full1,Trigonelline,90054744,RC078
240415_Poo_D1-CXSPE_Full2,Trigonelline,90875928,RC078
240415_Poo_D1-CXSPE_Full3,Trigonelline,88746136,RC078
240415_Poo_D1-CXSPE_Half1,Trigonelline,44790080,RC078
240415_Poo_D1-CXSPE_Half2,Trigonelline,45601100,RC078
240415_Poo_D1-CXSPE_Half3,Trigonelline,45119252,RC078
240415_Smp_BottleBlk_1,Trigonelline,1710796,RC078
240415_Smp_BottleBlk_2,Trigonelline,651325,RC078
240415_Smp_FilterBlk_1,Trigonelline,343896,RC078
240415_Smp_FilterBlk_2,Trigonelline,40015,RC078
240415_Smp_FilterBlk_3,Trigonelline,262000,RC078
240415_Smp_FilterBlk_4,Trigonelline,2511710,RC078
240415_Smp_MQBlk1_A,Trigonelline,1565314,RC078
240415_Smp_MQBlk1_B,Trigonelline,386331,RC078
240415_Smp_MQBlk1_C,Trigonelline,635650,RC078
240415_Smp_MQBlk2_A,Trigonelline,310604,RC078
240415_Smp_MQBlk2_B,Trigonelline,294724,RC078
240415_Smp_MQBlk2_C,Trigonelline,489271,RC078
240415_Smp_MQBlk3_A,Trigonelline,1741686,RC078
240415_Smp_MQBlk3_B,Trigonelline,967004,RC078
240415_Smp_MQBlk3_C,Trigonelline,1315503,RC078
240415_Smp_MQBlk4_A,Trigonelline,1288090,RC078
240415_Smp_MQBlk4_B,Trigonelline,4450498,RC078
240415_Smp_MQBlk5_A,Trigonelline,310062,RC078
240415_Smp_MQBlk5_B,Trigonelline,1109709,RC078
240415_Smp_MQBlk5_C,Trigonelline,729935,RC078
240415_Smp_S7_C3_D6_A,Trigonelline,65965548,RC078
240415_Smp_S7_C3_D6_B,Trigonelline,47069136,RC078
240415_Smp_S7_C3_D6_C,Trigonelline,75825928,RC078
240415_Std_4uMStdsMix1InH2O_1,Trigonelline,752477568,RC078
240415_Std_4uMStdsMix1InH2O_2,Trigonelline,821438976,RC078
240415_Std_4uMStdsMix1InMatrix_1,Trigonelline,791053568,RC078
240415_Std_4uMStdsMix1InMatrix_2,Trigonelline,796782784,RC078
240415_Std_4uMStdsMix2InH2O_1,Trigonelline,198090608,RC078
240415_Std_4uMStdsMix2InH2O_2,Trigonelline,152594064,RC078
240415_Std_4uMStdsMix2InMatrix_1,Trigonelline,257677552,RC078
240415_Std_4uMStdsMix2InMatrix_2,Trigonelline,237648960,RC078
240415_Std_H2OinMatrix_1,Trigonelline,54963012,RC078
240415_Std_H2OinMatrix_2,Trigonelline,55110976,RC078
240415_Poo_D1-CXSPE_Full1,Proline betaine,16804020,RC078
240415_Poo_D1-CXSPE_Full2,Proline betaine,15716007,RC078
240415_Poo_D1-CXSPE_Full3,Proline betaine,16685375,RC078
240415_Poo_D1-CXSPE_Half1,Proline betaine,10761628,RC078
240415_Poo_D1-CXSPE_Half2,Proline betaine,8336681,RC078
240415_Poo_D1-CXSPE_Half3,Proline betaine,8903906,RC078
240415_Smp_BottleBlk_1,Proline betaine,547429,RC078
240415_Smp_BottleBlk_2,Proline betaine,897474,RC078
240415_Smp_FilterBlk_1,Proline betaine,4054836,RC078
240415_Smp_FilterBlk_2,Proline betaine,438904,RC078
240415_Smp_FilterBlk_3,Proline betaine,3715742,RC078
240415_Smp_FilterBlk_4,Proline betaine,2630763,RC078
240415_Smp_MQBlk1_A,Proline betaine,54151,RC078
240415_Smp_MQBlk1_B,Proline betaine,433056,RC078
240415_Smp_MQBlk1_C,Proline betaine,96645,RC078
240415_Smp_MQBlk2_A,Proline betaine,74950,RC078
240415_Smp_MQBlk2_B,Proline betaine,1122959,RC078
240415_Smp_MQBlk2_C,Proline betaine,664393,RC078
240415_Smp_MQBlk3_A,Proline betaine,373621,RC078
240415_Smp_MQBlk3_B,Proline betaine,438950,RC078
240415_Smp_MQBlk3_C,Proline betaine,461569,RC078
240415_Smp_MQBlk4_A,Proline betaine,570158,RC078
240415_Smp_MQBlk4_B,Proline betaine,318288,RC078
240415_Smp_MQBlk5_A,Proline betaine,407596,RC078
240415_Smp_MQBlk5_B,Proline betaine,453576,RC078
240415_Smp_MQBlk5_C,Proline betaine,144403,RC078
240415_Smp_S7_C3_D6_A,Proline betaine,21143010,RC078
240415_Smp_S7_C3_D6_B,Proline betaine,16710877,RC078
240415_Smp_S7_C3_D6_C,Proline betaine,21054280,RC078
240415_Std_4uMStdsMix1InH2O_1,Proline betaine,1113060480,RC078
240415_Std_4uMStdsMix1InH2O_2,Proline betaine,1233687808,RC078
240415_Std_4uMStdsMix1InMatrix_1,Proline betaine,1132748416,RC078
240415_Std_4uMStdsMix1InMatrix_2,Proline betaine,1189497728,RC078
240415_Std_4uMStdsMix2InH2O_1,Proline betaine,845499,RC078
240415_Std_4uMStdsMix2InH2O_2,Proline betaine,296223,RC078
240415_Std_4uMStdsMix2InMatrix_1,Proline betaine,12037562,RC078
240415_Std_4uMStdsMix2InMatrix_2,Proline betaine,9645593,RC078
240415_Std_H2OinMatrix_1,Proline betaine,10559546,RC078
240415_Std_H2OinMatrix_2,Proline betaine,10911744,RC078
240415_Poo_D1-CXSPE_Full1,Betonicine,38115156,RC078
240415_Poo_D1-CXSPE_Full2,Betonicine,33497604,RC078
240415_Poo_D1-CXSPE_Full3,Betonicine,36724720,RC078
240415_Poo_D1-CXSPE_Half1,Betonicine,17400178,RC078
240415_Poo_D1-CXSPE_Half2,Betonicine,19152910,RC078
240415_Poo_D1-CXSPE_Half3,Betonicine,18885448,RC078
240415_Smp_BottleBlk_1,Betonicine,168650,RC078
240415_Smp_BottleBlk_2,Betonicine,352849,RC078
240415_Smp_FilterBlk_1,Betonicine,208549,RC078
240415_Smp_FilterBlk_2,Betonicine,40929,RC078
240415_Smp_FilterBlk_3,Betonicine,1220196,RC078
240415_Smp_FilterBlk_4,Betonicine,622243,RC078
240415_Smp_MQBlk1_A,Betonicine,799677,RC078
240415_Smp_MQBlk1_B,Betonicine,183752,RC078
240415_Smp_MQBlk1_C,Betonicine,573533,RC078
240415_Smp_MQBlk2_A,Betonicine,777903,RC078
240415_Smp_MQBlk2_B,Betonicine,282770,RC078
240415_Smp_MQBlk2_C,Betonicine,448904,RC078
240415_Smp_MQBlk3_A,Betonicine,432221,RC078
240415_Smp_MQBlk3_B,Betonicine,227612,RC078
240415_Smp_MQBlk3_C,Betonicine,377102,RC078
240415_Smp_MQBlk4_A,Betonicine,111540,RC078
240415_Smp_MQBlk4_B,Betonicine,50761,RC078
240415_Smp_MQBlk5_A,Betonicine,350699,RC078
240415_Smp_MQBlk5_B,Betonicine,148017,RC078
240415_Smp_MQBlk5_C,Betonicine,431697,RC078
240415_Smp_S7_C3_D6_A,Betonicine,164070176,RC078
240415_Smp_S7_C3_D6_B,Betonicine,122435928,RC078
240415_Smp_S7_C3_D6_C,Betonicine,218636144,RC078
240415_Std_4uMStdsMix1InH2O_1,Betonicine,7968674304,RC078
240415_Std_4uMStdsMix1InH2O_2,Betonicine,7466902016,RC078
240415_Std_4uMStdsMix1InMatrix_1,Betonicine,7996377600,RC078
240415_Std_4uMStdsMix1InMatrix_2,Betonicine,7305325568,RC078
240415_Std_4uMStdsMix2InH2O_1,Betonicine,1110146,RC078
240415_Std_4uMStdsMix2InH2O_2,Betonicine,169862,RC078
240415_Std_4uMStdsMix2InMatrix_1,Betonicine,23578694,RC078
240415_Std_4uMStdsMix2InMatrix_2,Betonicine,23740472,RC078
240415_Std_H2OinMatrix_1,Betonicine,24529658,RC078
240415_Std_H2OinMatrix_2,Betonicine,20792432,RC078
240415_Poo_D1-CXSPE_Full1,Gonyol,9338446,RC078
